sender,receiver,amount
230,204,3
995,986,9
96,764,1
127,240,1
788,393,2
514,239,3
443,88,3
292,122,6
456,170,3
358,674,7
92,714,4
179,320,6
478,627,3
270,642,9
60,673,4
590,525,1
108,472,2
649,521,0
610,18,5
782,447,6
446,54,2
907,28,4
190,916,7
529,416,2
641,132,7
427,195,0
417,594,4
813,427,8
985,887,3
902,122,3
145,850,9
993,90,3
699,976,0
674,338,9
999,846,8
476,916,5
319,550,1
983,527,4
904,819,0
117,324,2
520,858,8
91,526,3
208,248,0
608,450,4
566,838,2
13,470,3
898,45,4
949,408,2
648,924,9
63,292,2
445,766,0
899,497,8
368,916,9
739,450,4
321,119,4
506,629,3
438,451,0
82,648,3
609,602,1
795,385,3
220,537,5
262,769,1
877,628,3
824,692,2
710,603,7
333,355,1
106,66,3
774,591,1
561,225,0
810,217,9
467,307,2
549,4,0
55,526,1
194,59,5
696,619,9
186,354,3
762,25,7
974,807,1
930,270,9
549,270,0
838,567,0
698,444,7
333,709,8
915,462,2
857,155,3
865,633,7
449,982,3
581,538,4
21,997,8
201,430,7
51,53,6
415,190,3
869,880,3
881,111,4
868,300,3
267,131,6
453,779,8
819,945,7
816,166,5
578,136,3
867,533,3
256,770,9
889,97,4
223,235,0
38,132,1
477,596,5
618,74,1
120,83,2
451,511,6
784,681,9
508,272,0
597,575,3
820,371,3
832,519,0
886,459,8
459,992,8
100,241,3
734,556,0
32,625,4
48,47,3
883,214,1
350,475,4
368,784,2
204,390,7
586,640,4
463,110,5
538,806,2
205,139,1
810,437,1
174,930,9
70,158,6
250,506,4
648,94,8
993,874,3
966,476,7
723,158,8
214,157,3
24,255,9
713,367,0
945,638,1
370,523,5
923,910,6
885,248,2
797,908,7
76,157,4
641,414,1
918,184,2
803,534,8
204,819,4
972,647,1
326,621,7
447,667,5
117,246,7
533,155,5
792,271,3
653,348,0
308,413,2
691,832,5
484,900,8
734,935,4
727,899,0
880,302,5
194,552,9
680,584,4
894,944,6
283,231,0
4,773,9
34,69,6
131,278,0
605,388,8
811,445,4
836,208,4
541,870,5
409,35,3
668,727,8
197,241,0
794,686,5
895,563,8
939,107,1
858,582,4
570,530,5
882,440,1
476,530,5
615,888,6
399,178,6
502,65,9
776,270,4
980,14,5
56,200,0
190,54,4
713,834,9
233,522,9
441,116,5
693,84,5
634,946,9
383,261,3
445,575,7
785,630,0
139,755,8
11,481,0
715,958,9
58,867,2
688,475,8
298,509,0
575,728,9
892,934,9
723,739,8
545,78,7
856,899,4
371,862,3
724,569,9
319,391,0
93,182,2
977,49,8
518,323,5
15,776,4
719,815,1
449,588,1
52,575,0
97,119,2
159,958,2
102,494,4
130,355,2
60,611,4
356,377,3
50,304,3
906,435,6
534,447,4
957,32,1
441,884,4
195,806,9
323,956,7
302,174,8
593,234,3
639,61,5
577,119,8
641,79,5
516,545,3
601,900,9
954,68,7
58,725,4
121,968,0
518,499,1
658,834,5
819,419,8
771,59,9
976,169,8
923,811,7
792,26,5
785,233,2
378,591,8
430,477,0
15,571,2
601,905,0
380,743,6
590,72,9
831,263,8
122,751,7
727,792,8
675,421,1
229,609,0
763,163,0
78,862,1
441,962,3
418,379,6
143,440,8
846,267,6
869,533,1
939,223,3
97,348,5
587,509,9
313,587,9
195,924,4
999,249,5
195,467,6
158,407,4
258,124,4
981,778,7
495,30,4
866,113,0
366,765,0
582,742,4
151,232,9
848,923,8
455,235,9
286,938,1
971,775,1
647,748,3
130,667,5
368,780,6
973,828,1
491,14,3
659,738,6
215,469,8
781,266,6
215,808,6
491,923,8
199,363,1
165,538,5
671,852,5
801,544,9
715,458,8
425,433,1
543,466,1
90,468,3
189,170,5
12,661,6
677,46,5
98,410,4
121,19,2
462,982,5
379,229,9
158,839,1
920,19,1
29,709,2
739,99,9
803,734,5
175,852,8
406,460,4
863,432,4
949,290,4
712,31,4
283,509,5
139,895,7
971,987,6
716,358,5
723,939,7
124,892,8
716,516,7
119,832,5
55,391,4
655,268,4
170,637,8
251,949,5
241,860,7
320,836,0
528,260,9
826,883,8
434,172,9
934,181,6
722,720,0
21,89,9
36,522,9
861,478,6
8,11,1
994,339,6
414,506,8
62,911,8
88,9,7
388,68,7
183,981,4
608,810,6
392,434,2
252,829,1
743,648,2
304,864,9
428,801,2
289,981,6
220,379,6
430,746,9
816,89,6
869,180,2
600,317,6
572,342,4
115,818,9
733,6,2
848,610,8
433,654,9
18,398,3
356,394,5
627,819,6
322,754,1
817,628,1
672,598,2
552,802,7
118,967,0
674,238,5
231,763,5
456,947,5
601,842,3
206,752,2
761,913,0
260,658,8
387,484,9
533,214,8
8,551,7
462,816,4
638,145,5
533,189,1
923,180,8
541,672,6
637,13,2
108,829,5
620,666,3
39,527,5
413,252,6
18,499,9
689,138,7
80,771,9
289,869,2
941,701,3
425,932,3
503,234,9
353,657,5
182,591,8
60,778,5
85,356,0
860,144,9
35,855,9
508,502,2
468,901,8
212,192,3
92,517,6
727,136,4
984,790,0
738,490,0
855,466,7
653,840,9
672,71,2
981,23,2
862,433,2
553,934,9
475,297,7
937,193,1
453,995,8
231,274,2
252,943,1
651,756,7
107,452,7
823,639,5
943,350,7
252,349,7
565,226,3
915,816,0
493,951,4
489,909,5
693,743,4
772,726,6
955,801,1
618,390,2
799,74,0
396,727,6
682,226,9
655,614,4
144,357,6
70,517,7
66,925,2
756,142,4
714,548,8
585,430,7
395,432,1
920,75,8
87,9,3
413,944,8
904,115,0
458,292,8
552,978,3
304,156,6
19,278,1
426,304,2
173,365,0
376,248,5
143,334,5
397,796,4
26,439,4
86,228,7
574,138,9
833,867,0
168,851,7
778,271,8
191,827,1
428,669,2
39,791,7
145,774,7
207,931,1
665,35,5
627,750,7
457,530,8
862,56,6
79,409,1
507,341,2
464,296,3
910,271,9
702,171,0
344,665,2
156,442,3
591,831,1
6,257,4
109,724,7
589,326,3
529,676,2
291,114,1
561,145,8
147,59,2
676,215,9
237,668,3
219,633,5
367,456,4
905,261,0
238,855,1
171,109,3
388,570,3
889,653,7
468,120,8
914,626,8
192,123,6
559,102,4
615,21,7
340,699,8
10,240,5
71,369,3
912,106,5
408,442,2
823,248,5
874,457,3
258,771,4
149,667,9
255,353,4
499,457,9
714,605,5
924,270,6
120,640,2
383,246,8
2,526,5
171,45,5
8,503,1
596,404,2
660,766,2
104,734,1
691,815,2
360,845,3
833,443,8
204,983,5
83,798,0
833,671,6
428,32,6
885,647,5
517,354,6
53,287,1
851,37,2
608,861,4
933,301,9
765,846,7
253,396,1
113,154,1
21,410,8
918,907,1
152,132,8
395,14,4
795,411,2
227,822,6
65,42,6
784,481,0
193,311,0
260,208,4
839,243,4
14,530,3
285,201,3
261,559,7
836,74,0
714,550,4
917,527,5
565,4,9
697,116,7
160,438,7
918,59,1
270,32,7
693,121,8
919,202,0
572,977,1
159,682,6
730,812,4
491,409,1
771,642,2
834,125,6
726,844,6
610,196,5
285,513,5
565,826,2
72,318,7
528,355,0
774,95,0
920,522,0
98,664,6
186,700,0
505,443,1
275,420,2
148,398,9
46,960,6
255,757,9
478,169,1
533,439,9
569,606,7
544,87,9
224,468,6
594,348,0
577,332,9
737,115,1
555,356,9
5,575,7
712,557,0
36,124,6
696,865,2
196,794,9
234,231,4
707,39,2
910,529,9
469,293,2
167,510,9
35,904,4
710,188,0
242,367,9
464,158,6
410,233,0
615,327,9
239,824,8
717,841,1
492,18,4
708,775,9
42,198,0
341,753,5
33,591,5
582,756,4
924,403,0
546,992,1
9,784,9
526,577,8
662,921,0
390,191,1
758,180,6
240,246,2
315,514,9
414,180,6
478,792,9
157,13,4
351,172,0
190,436,7
685,614,8
311,514,5
645,193,4
476,415,8
248,245,2
133,264,4
440,741,9
215,25,4
151,210,2
348,109,2
803,361,1
715,536,9
106,843,0
973,365,7
747,694,1
915,645,9
994,344,8
40,820,7
216,308,1
316,97,9
607,851,9
291,674,5
584,793,6
610,913,2
654,501,9
673,747,6
929,818,5
981,818,3
662,915,1
295,994,0
237,217,3
588,396,0
600,816,7
932,128,8
430,786,1
477,219,4
472,986,9
526,525,6
355,625,6
259,334,5
